gender,senior,partner,deps,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,labels,tenure_map
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,70.3,0,0.0
0,0,1,0,71,1,0,2,0,0,0,0,0,0,2,0,3,19.6,0,5.0
1,0,1,0,8,1,0,2,0,0,0,0,0,0,0,0,3,20.25,0,0.0
0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,1,2,75.85,1,0.0
1,0,1,1,69,1,0,0,1,1,0,1,1,1,2,0,0,80.65,0,5.0
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,68.5,1,0.0
0,1,1,0,72,1,1,1,1,1,1,1,1,1,2,1,1,115.75,0,5.0
1,0,0,0,11,1,0,1,1,0,0,0,0,0,0,1,2,73.5,1,0.0
1,0,0,0,71,1,1,0,1,1,1,1,0,1,2,0,0,80.6,0,5.0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,69.95,1,0.0
0,0,1,0,33,0,0,0,1,0,1,1,1,1,2,0,0,59.55,0,2.0
0,0,0,0,16,1,0,2,0,0,0,0,0,0,1,0,3,19.05,0,1.0
0,1,1,0,56,1,1,1,1,1,1,1,0,0,1,0,2,95.65,0,4.0
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,19.95,0,0.0
1,0,0,0,5,1,0,0,0,0,1,0,1,1,0,1,2,70.05,1,0.0
1,0,1,1,57,1,0,2,0,0,0,0,0,0,1,0,3,19.4,0,4.0
1,0,1,1,56,0,0,0,0,1,1,0,0,0,1,1,1,36.1,0,4.0
1,0,0,0,8,1,1,1,0,1,1,0,1,0,0,1,2,94.0,1,0.0
0,0,1,1,22,1,0,0,1,1,1,0,0,0,0,0,3,61.15,1,1.0
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,19.75,0,0.0
0,0,0,1,40,1,0,0,1,0,0,1,1,0,0,1,1,64.1,0,3.0
1,0,1,1,46,1,0,2,0,0,0,0,0,0,2,0,1,19.75,0,3.0
1,0,1,1,63,1,0,2,0,0,0,0,0,0,2,0,3,19.7,0,5.0
1,0,1,1,68,1,1,1,1,1,1,0,1,1,2,1,2,110.2,0,5.0
1,0,1,1,69,1,0,1,1,1,0,1,1,1,2,1,1,106.35,0,5.0
0,0,1,0,56,1,1,1,0,1,1,1,0,0,0,0,2,90.55,0,4.0
0,0,1,1,10,1,0,0,0,1,1,0,0,1,1,1,3,65.9,0,0.0
1,0,0,0,63,1,1,1,1,1,1,1,1,0,1,0,1,104.5,0,5.0
0,0,1,1,24,0,0,0,1,1,1,1,0,1,2,1,3,52.5,0,1.0
0,0,0,0,19,1,1,0,0,0,1,0,0,0,0,1,3,56.1,0,1.0
1,0,1,1,22,1,1,1,0,0,1,0,1,0,0,1,2,88.75,0,1.0
1,0,1,0,29,1,1,1,1,1,0,0,0,0,0,1,2,84.45,1,2.0
1,0,1,0,13,1,1,0,0,0,1,0,1,1,1,1,3,75.3,1,1.0
0,0,1,0,70,1,1,2,0,0,0,0,0,0,2,1,0,26.0,0,5.0
0,0,1,0,49,1,0,1,0,1,1,0,1,1,0,0,2,99.4,0,4.0
0,1,1,0,43,1,1,1,1,0,1,1,1,1,1,1,3,109.55,1,3.0
0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,3,19.6,1,0.0
1,0,1,1,42,1,0,0,0,0,1,1,1,1,1,0,2,73.15,0,3.0
1,0,0,0,57,1,0,0,0,1,0,1,0,0,1,1,3,54.65,0,4.0
1,1,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,66.4,1,0.0
0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,1,115.55,0,5.0
0,1,0,0,46,1,1,1,0,1,1,0,1,1,0,1,2,104.45,0,3.0
1,1,1,0,66,1,1,1,0,0,0,1,1,1,0,1,1,100.05,1,5.0
1,0,0,0,62,1,1,1,1,1,0,1,0,1,1,0,2,102.0,1,5.0
0,0,1,0,72,1,1,0,1,1,1,1,1,1,2,1,0,91.15,0,5.0
1,0,1,1,35,1,0,1,0,1,0,1,1,0,1,1,2,89.7,0,2.0
1,0,1,0,17,1,1,1,1,1,1,0,0,0,0,0,1,90.2,1,1.0
0,0,1,0,72,1,1,0,1,1,1,1,1,1,2,1,2,92.4,0,5.0
0,0,1,1,28,1,0,2,0,0,0,0,0,0,1,0,3,19.9,0,2.0
1,0,1,0,56,1,1,2,0,0,0,0,0,0,2,1,1,25.15,1,4.0
0,0,0,0,31,1,1,1,0,0,0,1,0,0,0,1,1,79.85,1,2.0
1,0,0,0,45,1,0,2,0,0,0,0,0,0,1,0,0,18.85,0,3.0
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,3,25.75,0,0.0
0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,3,49.6,1,0.0
0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,1,3,20.95,0,0.0
0,0,1,0,48,1,0,1,0,1,1,0,1,1,1,1,2,97.05,0,3.0
1,0,1,1,25,1,1,2,0,0,0,0,0,0,0,1,0,25.4,0,2.0
1,0,1,1,64,1,0,2,0,0,0,0,0,0,2,1,0,19.7,0,5.0
1,0,0,0,50,0,0,0,1,1,0,0,0,0,0,1,3,35.0,0,4.0
0,0,1,1,52,1,1,1,0,0,1,0,1,1,1,0,0,101.25,0,4.0
1,1,1,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,0,0.0
0,1,0,0,32,1,0,1,0,0,0,0,1,1,0,0,2,90.95,0,2.0
1,0,1,1,45,1,1,0,1,1,0,1,1,0,2,0,1,73.85,0,3.0
1,0,1,0,9,1,1,1,1,0,0,0,0,1,0,1,2,88.05,0,0.0
0,1,1,0,66,1,1,1,0,0,1,1,1,1,1,1,1,105.95,1,5.0
1,0,0,1,3,1,1,1,0,0,1,0,0,1,0,0,2,91.85,1,0.0
0,0,0,0,54,1,0,2,0,0,0,0,0,0,2,0,3,20.1,0,4.0
0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2,40.1,1,0.0
0,0,1,1,64,1,1,1,1,1,0,1,1,1,2,0,0,110.3,0,5.0
0,1,0,0,31,1,1,1,0,0,0,0,0,0,0,1,2,73.9,1,2.0
0,0,0,0,14,1,0,1,0,0,0,0,1,1,0,1,3,89.8,1,1.0
0,0,0,0,12,1,0,1,1,0,0,0,1,0,1,1,1,85.15,0,0.0
1,1,1,0,67,1,0,0,1,1,0,1,0,0,1,1,0,60.95,0,5.0
0,0,1,1,35,1,1,0,1,0,1,1,1,0,0,0,2,72.25,1,2.0
0,0,0,0,45,1,1,0,1,0,0,1,0,1,2,0,3,73.55,0,3.0
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,46.0,0,0.0
0,1,0,0,29,1,1,0,1,1,0,0,0,0,0,1,0,58.55,0,2.0
0,0,0,0,24,1,1,2,0,0,0,0,0,0,1,0,0,24.6,0,1.0
1,0,1,1,66,1,0,2,0,0,0,0,0,0,2,1,3,19.75,0,5.0
1,0,0,0,51,1,0,1,1,0,0,0,1,0,1,0,3,86.35,0,4.0
0,0,1,0,45,1,1,2,0,0,0,0,0,0,2,0,3,25.5,0,3.0
0,0,1,0,49,1,0,2,0,0,0,0,0,0,1,0,1,19.0,0,4.0
0,0,1,0,29,1,0,2,0,0,0,0,0,0,2,1,3,19.55,0,2.0
1,0,1,1,40,1,1,1,1,1,0,1,1,1,0,1,1,110.1,0,3.0
0,1,0,0,37,1,1,1,0,0,0,0,1,1,0,1,2,96.55,1,3.0
1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,2,69.75,0,2.0
0,0,0,0,22,0,0,0,0,0,1,0,1,1,0,1,2,50.6,0,1.0
1,0,0,0,72,0,0,0,1,1,1,1,1,1,2,1,0,65.6,0,5.0
0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,1,1,40.1,1,0.0
1,0,1,1,33,1,0,0,0,1,1,1,1,1,2,0,1,82.1,0,2.0
0,0,0,0,23,1,0,1,0,1,0,1,0,0,0,1,3,79.1,0,1.0
1,1,0,0,24,1,1,1,0,1,0,0,1,1,0,1,2,101.25,1,1.0
0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2,79.55,1,0.0
1,0,0,0,69,1,1,0,1,1,1,1,1,1,2,0,3,90.65,0,5.0
0,0,0,1,3,1,0,2,0,0,0,0,0,0,1,1,1,20.55,0,0.0
1,0,0,0,56,1,0,0,0,1,0,1,1,1,1,1,0,75.75,0,4.0
1,0,0,0,65,1,1,1,1,0,1,1,1,1,1,1,1,110.0,0,5.0
1,0,1,0,71,1,0,2,0,0,0,0,0,0,1,0,2,20.85,0,5.0
0,1,0,0,14,1,1,1,0,0,1,0,0,0,0,1,0,80.35,0,1.0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.15,0,0.0
0,0,0,0,32,1,1,1,0,0,0,0,1,0,1,0,2,84.05,1,2.0
1,0,0,0,40,1,0,0,1,0,1,0,0,1,0,0,2,67.45,0,3.0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,20.75,0,0.0
1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,2,89.1,1,0.0
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,3,69.9,0,0.0
0,0,1,0,15,1,1,0,0,0,0,0,0,0,0,1,2,51.1,0,1.0
0,0,1,1,17,1,1,1,1,0,1,0,1,0,0,0,2,94.4,1,1.0
1,0,0,0,19,1,0,1,0,1,1,0,0,0,0,1,2,78.25,1,1.0
1,0,0,0,71,1,1,2,0,0,0,0,0,0,2,0,0,25.55,0,5.0
0,0,1,1,54,1,1,0,1,0,0,1,0,0,2,0,0,60.0,0,4.0
1,0,1,0,31,1,1,1,1,1,0,1,0,0,0,1,1,90.55,0,2.0
0,0,0,0,11,1,0,1,1,0,0,0,0,0,0,0,2,76.4,0,0.0
0,1,0,0,18,1,0,1,0,0,1,0,0,1,0,1,2,84.95,0,1.0
0,1,0,0,72,1,1,1,1,1,0,1,1,1,2,1,0,110.1,0,5.0
0,1,0,0,71,1,1,1,0,1,0,0,1,1,0,1,1,99.65,0,5.0
1,1,0,0,5,0,0,0,0,0,1,1,1,0,0,0,1,45.4,0,0.0
1,0,1,0,38,1,1,0,0,0,1,1,0,1,1,0,1,69.0,0,3.0
1,0,0,1,5,1,0,0,0,0,0,1,0,0,0,1,0,48.65,0,0.0
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.15,1,0.0
0,1,0,0,52,1,1,0,1,0,1,0,0,0,2,0,0,59.85,0,4.0
0,1,0,0,8,1,1,1,0,0,0,0,0,0,0,1,2,75.75,1,0.0
0,0,0,0,68,1,1,0,0,1,1,0,1,1,2,1,2,80.65,0,5.0
1,0,1,1,69,1,0,2,0,0,0,0,0,0,1,1,1,20.55,0,5.0
0,0,1,0,42,1,1,0,1,1,0,1,0,0,0,1,1,66.4,0,3.0
0,0,0,0,50,1,0,1,0,1,0,1,1,1,2,1,3,100.2,0,4.0
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,3,19.1,1,0.0
1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,2,80.3,1,0.0
1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,1,1,44.55,0,2.0
0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,0,3,20.35,0,0.0
1,0,1,1,64,1,1,1,1,1,1,0,0,0,0,1,2,91.8,0,5.0
0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,2,74.9,1,0.0
1,0,0,0,59,1,0,2,0,0,0,0,0,0,2,1,0,20.2,0,4.0
0,0,1,0,6,1,1,0,0,0,0,0,0,0,0,0,2,50.35,0,0.0
0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,3,18.8,0,0.0
0,0,1,0,15,1,0,2,0,0,0,0,0,0,0,0,1,20.45,0,1.0
1,0,1,1,13,1,0,0,0,0,0,0,1,1,1,1,2,64.75,0,1.0
0,0,0,0,23,1,1,1,0,1,0,0,1,1,0,1,1,98.7,0,1.0
1,1,1,0,31,1,1,1,1,0,0,0,1,0,0,0,2,89.45,0,2.0
1,0,0,0,29,1,0,0,1,1,0,1,0,0,1,1,2,58.75,0,2.0
0,0,1,0,49,1,0,2,0,0,0,0,0,0,1,0,1,20.7,0,4.0
0,0,1,0,56,1,1,1,0,0,0,0,1,0,0,1,0,85.6,0,4.0
0,0,0,0,63,1,1,0,1,1,1,1,0,1,2,1,1,80.3,0,5.0
1,0,1,0,63,1,1,0,0,0,1,1,1,1,2,0,1,79.8,0,5.0
1,1,1,1,24,1,1,1,1,0,0,0,0,0,0,1,2,79.85,0,1.0
1,1,1,0,36,1,0,0,0,0,1,1,0,0,1,0,1,54.1,0,2.0
0,1,0,0,9,1,0,1,0,0,0,0,1,0,0,1,2,80.85,1,0.0
1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,24.75,1,0.0
0,0,1,0,21,1,0,0,1,0,1,1,1,1,1,0,3,80.9,0,1.0
1,0,1,1,13,1,1,2,0,0,0,0,0,0,1,0,0,24.5,0,1.0
1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,0,20.15,0,0.0
0,0,1,1,25,1,0,2,0,0,0,0,0,0,1,0,3,20.05,0,2.0
1,0,1,1,71,1,0,2,0,0,0,0,0,0,2,1,0,19.6,0,5.0
1,0,0,0,66,1,1,1,1,1,1,1,1,1,1,1,0,114.3,0,5.0
0,0,0,0,45,1,0,1,1,1,0,0,1,1,1,1,2,100.3,0,3.0
0,0,1,0,22,1,0,1,0,0,0,0,1,0,0,1,1,80.0,0,1.0
0,0,1,0,67,1,0,2,0,0,0,0,0,0,1,1,0,20.85,0,5.0
0,0,1,0,68,1,1,1,0,0,1,0,1,0,2,1,0,89.95,0,5.0
0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,0,3,20.0,0,
0,1,0,0,49,1,1,1,0,0,1,0,0,1,0,1,1,90.85,1,4.0
0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,3,48.75,0,0.0
1,0,1,0,63,1,1,0,1,1,1,1,0,1,1,0,1,80.0,0,5.0
0,0,1,0,2,1,0,1,0,1,1,0,0,0,0,0,0,79.7,1,0.0
1,0,0,0,21,1,0,2,0,0,0,0,0,0,1,1,3,20.35,0,1.0
1,0,1,1,55,1,0,0,1,1,0,1,0,0,2,0,0,57.55,1,4.0
1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,3,20.25,0,0.0
0,0,0,0,17,1,0,2,0,0,0,0,0,0,2,0,3,19.4,0,1.0
1,0,0,0,30,1,1,1,1,0,0,0,1,1,0,1,0,100.4,0,2.0
1,0,1,1,22,1,0,0,1,1,0,1,0,0,0,1,3,57.95,0,1.0
0,0,0,0,9,1,0,0,0,0,0,1,1,0,0,1,0,59.5,0,0.0
1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,3,19.2,0,0.0
0,0,1,0,21,1,1,1,0,0,0,0,0,1,0,1,2,86.5,1,1.0
1,0,0,0,19,1,1,0,0,0,1,1,0,0,0,0,2,59.55,0,1.0
0,0,1,1,69,1,1,1,0,1,1,0,1,1,0,1,2,103.95,1,5.0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,25.1,1,0.0
0,0,1,0,72,1,1,1,1,1,1,1,1,0,2,1,0,103.95,0,5.0
1,0,1,1,70,1,1,0,1,0,1,0,1,0,2,0,1,68.95,0,5.0
0,0,0,0,66,1,1,1,1,1,1,1,0,1,0,1,0,103.1,0,5.0
0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,1,2,24.7,0,0.0
0,1,1,1,46,1,1,1,1,1,0,1,1,1,0,1,2,110.2,0,3.0
1,0,0,0,39,0,0,0,1,1,0,1,1,0,0,1,1,48.95,1,3.0
0,0,1,1,32,1,1,0,0,1,1,0,0,0,0,0,0,62.45,0,2.0
1,0,0,0,24,1,0,1,0,1,1,0,0,1,0,1,2,89.55,0,1.0
1,0,1,1,6,1,0,1,0,1,0,0,0,1,0,1,1,83.55,1,0.0
0,0,0,0,37,1,1,0,1,1,1,1,1,0,0,1,1,78.9,0,3.0
1,0,0,1,8,1,0,2,0,0,0,0,0,0,0,0,3,20.35,0,0.0
0,0,1,1,72,1,1,0,1,0,1,0,1,0,2,1,0,71.45,0,5.0
1,1,1,0,71,0,0,0,1,1,1,1,0,0,2,0,1,46.35,0,5.0
0,0,1,0,16,1,0,1,0,1,0,0,1,1,0,1,0,94.65,0,1.0
0,0,1,0,57,0,0,0,1,0,1,1,0,1,0,1,0,49.9,0,4.0
1,0,0,0,66,1,1,2,0,0,0,0,0,0,1,0,0,25.45,0,5.0
0,1,0,0,17,1,0,1,0,1,1,0,1,0,0,1,2,89.15,1,1.0
0,0,0,1,21,1,0,2,0,0,0,0,0,0,0,0,3,20.75,0,1.0
1,0,1,0,66,1,1,0,1,1,1,0,0,0,2,1,1,66.1,0,5.0
0,0,1,0,17,1,1,0,0,1,0,0,1,1,0,1,0,75.4,0,1.0
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,3,70.45,1,0.0
1,0,1,0,58,1,0,0,1,1,1,0,0,0,1,0,1,60.3,1,4.0
0,0,1,1,8,1,0,2,0,0,0,0,0,0,0,0,1,21.05,0,0.0
1,0,0,0,27,1,0,0,1,0,1,1,1,0,1,0,1,69.35,0,2.0
1,0,1,0,34,1,1,1,0,1,0,0,0,1,0,0,3,88.85,0,2.0
1,0,0,0,30,1,0,1,0,1,0,0,1,1,1,1,0,97.0,0,2.0
1,0,0,0,33,1,0,0,0,1,1,0,1,0,0,1,1,66.4,0,2.0
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,24.75,1,0.0
1,0,1,1,14,1,1,0,1,1,0,0,0,1,0,0,3,69.2,0,1.0
0,0,0,1,16,1,1,1,0,0,0,1,0,0,1,1,1,79.5,0,1.0
0,0,0,0,49,1,0,1,0,0,1,1,1,1,2,0,1,100.65,0,4.0
1,0,1,1,19,1,1,1,0,0,1,1,1,1,0,0,2,103.3,1,1.0
0,0,1,1,70,1,1,0,1,1,1,1,1,0,2,0,0,79.7,0,5.0
0,0,1,1,32,1,0,0,1,1,0,1,0,0,0,0,0,61.4,0,2.0
0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,69.8,0,1.0
1,0,0,0,37,0,0,0,1,1,0,1,0,0,2,1,3,40.55,0,3.0
0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,1,2,75.65,0,0.0
0,0,1,0,16,1,1,1,1,1,1,0,0,0,0,0,2,90.7,0,1.0
1,0,1,0,17,1,1,1,0,1,0,0,0,0,0,1,0,80.5,0,1.0
0,0,0,1,19,1,0,0,1,1,1,0,0,0,0,1,2,60.6,0,1.0
1,0,1,0,60,1,1,1,0,0,1,0,1,1,2,0,1,101.15,0,4.0
1,0,1,1,51,1,1,2,0,0,0,0,0,0,2,1,3,24.95,0,4.0
1,0,1,1,28,1,0,2,0,0,0,0,0,0,2,1,1,20.3,0,2.0
1,0,0,0,43,1,0,0,0,1,0,0,0,1,2,1,2,60.0,0,3.0
1,0,1,0,42,1,0,2,0,0,0,0,0,0,2,0,2,20.25,0,3.0
1,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,2,78.5,1,0.0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.75,0,0.0
0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,3,19.85,1,0.0
0,0,0,0,63,1,1,1,1,1,1,0,1,0,2,0,1,98.0,0,5.0
1,1,0,0,3,1,0,1,0,0,0,0,1,0,0,1,2,79.9,1,0.0
1,0,1,0,68,1,1,1,1,1,0,1,1,1,0,1,2,107.7,0,5.0
0,1,0,0,30,1,1,1,0,1,0,0,1,1,0,1,2,99.7,1,2.0
0,0,0,0,60,1,1,1,0,1,1,0,1,1,2,0,2,104.7,0,4.0
1,0,0,0,15,1,1,0,0,1,0,1,0,0,0,1,1,58.6,1,1.0
1,1,0,0,45,1,1,1,0,0,0,0,1,1,0,1,0,93.9,0,3.0
0,0,1,0,70,1,0,0,1,1,1,1,1,1,2,0,1,86.45,0,5.0
1,0,1,0,10,1,1,1,0,0,1,0,1,1,0,1,2,98.5,1,0.0
1,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,3,19.4,0,0.0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,3,50.45,1,0.0
0,0,1,0,68,1,1,2,0,0,0,0,0,0,2,1,1,24.95,0,5.0
1,0,1,1,22,1,0,1,1,0,0,0,0,0,0,0,0,75.0,0,1.0
1,0,1,1,38,1,1,1,0,1,1,0,1,0,0,1,2,94.65,1,3.0
0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,100.25,1,0.0
1,0,1,0,18,1,0,1,0,0,1,1,0,0,0,0,2,78.2,0,1.0
1,0,0,0,29,1,0,1,0,0,0,1,1,1,0,1,2,94.2,0,2.0
0,0,0,0,16,1,1,1,0,0,1,0,0,1,0,1,2,88.45,1,1.0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.85,1,0.0
1,0,0,0,12,1,0,1,1,0,1,0,0,0,0,0,0,81.7,1,0.0
1,0,0,0,31,0,0,0,0,0,1,0,1,1,1,1,2,50.05,0,2.0
1,0,0,0,4,1,0,1,0,0,0,0,0,1,0,1,2,79.9,1,0.0
0,0,1,0,48,1,1,0,0,0,1,1,0,1,1,1,3,69.55,0,3.0
0,0,0,0,15,1,1,2,0,0,0,0,0,0,0,1,1,25.4,1,1.0
1,0,0,0,50,1,0,1,1,1,1,1,0,0,1,1,1,90.1,0,4.0
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,44.65,0,0.0
1,1,1,0,41,1,1,1,1,0,1,0,0,0,0,1,0,83.75,1,3.0
1,0,1,1,68,1,0,1,1,0,1,0,0,0,2,0,1,80.35,0,5.0
0,1,1,0,26,1,1,1,0,0,1,0,1,1,0,1,0,98.1,0,2.0
1,0,0,0,57,0,0,0,0,0,1,1,1,1,2,0,1,53.35,0,4.0
0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,2,19.55,0,0.0
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,20.9,1,0.0
1,0,1,1,19,1,0,0,1,0,0,0,0,0,1,1,0,48.95,0,1.0
0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,2,54.2,0,0.0
0,0,0,0,59,1,1,2,0,0,0,0,0,0,2,0,2,24.45,0,4.0
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,69.4,1,0.0
1,0,1,0,42,0,0,0,1,0,0,0,1,0,0,1,0,40.15,0,3.0
0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,1,2,74.9,1,0.0
1,0,1,0,67,1,1,2,0,0,0,0,0,0,2,0,1,25.6,0,5.0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.35,0,0.0
1,0,1,0,66,1,1,0,1,1,1,1,1,1,2,0,0,91.7,0,5.0
0,0,0,0,61,1,1,1,0,0,1,0,0,1,0,0,3,89.2,0,5.0
1,0,1,1,4,1,1,2,0,0,0,0,0,0,1,0,1,24.1,0,0.0
0,1,1,0,42,1,0,1,1,0,0,0,0,0,0,1,1,74.15,1,3.0
0,0,1,1,64,1,1,0,0,1,0,0,0,0,1,1,0,53.85,0,5.0
0,1,1,0,54,1,1,1,1,1,1,1,1,1,1,1,0,115.6,0,4.0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,19.75,0,0.0
1,0,1,1,54,1,1,2,0,0,0,0,0,0,2,1,0,24.05,0,4.0
0,0,0,1,18,1,1,2,0,0,0,0,0,0,2,0,1,25.3,0,1.0
1,0,0,0,3,1,0,1,0,1,0,0,0,1,0,0,2,84.3,0,0.0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1,1,0.0
0,0,1,1,72,1,1,0,1,1,1,1,1,1,2,0,1,89.75,0,5.0
1,1,1,0,60,1,0,1,0,1,1,0,1,1,1,1,2,97.95,0,4.0
0,0,1,1,11,1,0,2,0,0,0,0,0,0,1,1,3,20.0,0,0.0
0,0,0,1,12,1,1,1,1,0,0,0,0,0,0,1,2,78.3,1,0.0
1,0,1,1,61,1,0,1,0,1,1,1,1,1,1,0,1,103.9,0,5.0
0,0,0,0,39,1,0,2,0,0,0,0,0,0,2,0,1,20.7,0,3.0
1,0,0,0,55,1,1,1,0,0,0,0,1,1,0,1,2,96.8,1,4.0
0,0,0,0,17,1,1,1,1,1,0,0,1,0,0,1,2,94.4,1,1.0
1,0,0,0,37,1,0,2,0,0,0,0,0,0,1,0,1,20.15,0,3.0
0,0,1,0,72,1,1,2,0,0,0,0,0,0,2,1,3,26.0,0,5.0
1,1,1,0,72,1,1,0,0,1,1,1,1,0,2,0,1,77.35,0,5.0
0,0,0,0,8,1,0,0,1,0,0,1,0,1,0,0,0,66.05,0,0.0
0,0,1,1,22,1,0,2,0,0,0,0,0,0,0,0,3,19.9,0,1.0
0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,2,84.3,1,0.0
0,0,0,0,38,1,1,0,0,1,0,1,0,1,0,0,1,68.15,0,3.0
1,0,0,1,17,1,0,0,0,1,1,1,1,1,1,0,2,80.85,0,1.0
0,1,0,0,70,1,1,0,0,1,1,1,1,0,2,1,0,75.5,0,5.0
0,1,1,1,72,1,1,0,1,1,1,1,1,1,2,0,1,92.45,1,5.0
0,0,0,0,28,1,0,1,0,0,0,0,0,1,0,1,2,80.6,0,2.0
0,0,0,0,15,1,0,1,0,1,0,0,1,0,0,1,0,83.2,0,1.0
1,0,1,1,72,1,1,0,1,1,1,1,1,1,2,1,0,87.55,0,5.0
0,1,1,0,11,1,1,1,0,0,1,0,1,1,0,1,2,99.55,1,0.0
1,1,0,0,8,1,1,1,0,0,1,0,0,0,0,1,2,81.25,1,0.0
0,0,1,0,57,1,1,1,0,1,1,1,1,1,1,1,0,109.4,0,4.0
1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,19.95,1,0.0
0,0,1,0,46,0,0,0,1,1,0,0,1,0,0,0,2,45.55,0,3.0
1,0,1,0,30,1,0,2,0,0,0,0,0,0,1,0,1,20.7,0,2.0
1,1,1,0,10,1,0,1,1,0,0,0,0,0,0,0,2,75.3,0,0.0
1,0,1,0,23,1,1,1,1,1,1,0,1,0,0,1,2,99.25,1,1.0
1,0,0,0,32,1,0,1,1,1,1,0,0,1,0,1,1,93.4,0,2.0
1,0,0,0,13,1,0,1,1,0,0,0,0,0,0,1,1,73.75,0,1.0
0,0,0,0,39,1,0,1,0,0,1,1,0,0,2,1,2,80.45,1,3.0
0,0,0,0,44,1,0,1,0,1,1,0,1,0,0,1,1,88.15,0,3.0
1,1,0,0,9,1,0,0,0,0,0,1,0,0,0,0,3,49.2,0,0.0
0,0,1,0,67,1,0,2,0,0,0,0,0,0,2,0,3,19.65,0,5.0
1,0,1,1,9,1,1,1,0,0,1,0,0,0,0,1,0,79.35,1,0.0
0,0,0,0,15,1,1,1,0,1,0,0,0,0,0,1,2,79.75,1,1.0
0,0,1,0,71,1,1,1,0,1,1,0,1,1,2,1,0,105.15,0,5.0
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,49.0,0,0.0
0,0,1,1,30,1,1,1,0,0,1,0,1,1,0,1,2,100.05,1,2.0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.35,1,0.0
1,0,1,0,17,0,0,0,0,1,0,0,1,1,0,1,3,49.8,0,1.0
